timestamp_ms,lastBlitMs,rectCount,dirtyArea,spike
1778358014440,0.3345,0,0,0
1778358014487,0.2886,0,0,0
1778358014534,0.3011,0,0,0
1778358014580,0.2988,0,0,0
1778358014627,0.3104,0,0,0
1778358014675,0.2999,0,0,0
1778358014721,0.3853,0,0,0
1778358014766,0.3099,0,0,0
1778358014814,0.3035,0,0,0
1778358014861,0.2978,0,0,0
1778358014908,0.3291,0,0,0
1778358014954,0.2379,0,0,0
1778358015001,0.2487,0,0,0
1778358015047,0.3198,0,0,0
1778358015093,0.3035,0,0,0
1778358015139,0.2955,0,0,0
1778358015186,0.2994,0,0,0
1778358015232,0.3295,0,0,0
1778358015279,0.2881,0,0,0
1778358015326,0.408,0,0,0
1778358015374,0.3327,0,0,0
1778358015421,0.6768,0,0,0
1778358015468,0.33,0,0,0
1778358015514,0.3282,0,0,0
1778358015561,0.3644,0,0,0
1778358015608,0.3216,0,0,0
1778358015655,0.3252,0,0,0
1778358015702,0.3573,0,0,0
1778358015749,0.3796,0,0,0
1778358015797,0.3363,0,0,0
1778358015845,0.3309,0,0,0
1778358015892,0.384,0,0,0
1778358015938,0.3225,0,0,0
1778358015984,0.3258,0,0,0
1778358016032,0.3012,0,0,0
1778358016078,0.3039,0,0,0
1778358016124,0.302,0,0,0
1778358016171,0.2995,0,0,0
1778358016218,0.3078,0,0,0
1778358016266,0.4956,0,0,0
1778358016313,0.3861,0,0,0
1778358016359,0.4245,0,0,0
1778358016405,0.3058,0,0,0
1778358016452,0.3133,0,0,0
1778358016499,0.303,0,0,0
1778358016545,0.2916,0,0,0
1778358016591,0.2484,0,0,0
1778358016638,0.2686,0,0,0
1778358016685,0.3009,0,0,0
1778358016732,0.3014,0,0,0
1778358016778,0.3695,0,0,0
1778358016825,0.2921,0,0,0
1778358016872,0.283,0,0,0
1778358016919,0.3528,0,0,0
1778358016965,0.294,0,0,0
1778358017013,0.2896,0,0,0
1778358017060,0.2927,0,0,0
1778358017107,0.365,0,0,0
1778358017154,0.2941,0,0,0
1778358017200,0.2918,0,0,0
1778358017247,0.298,0,0,0
1778358017294,0.3801,0,0,0
1778358017340,0.247,0,0,0
1778358017387,0.2953,0,0,0
1778358017434,0.3144,0,0,0
1778358017480,0.2956,0,0,0
1778358017526,0.2957,0,0,0
1778358017573,0.2842,0,0,0
1778358017619,0.287,0,0,0
1778358017665,0.3384,0,0,0
1778358017711,0.2942,0,0,0
1778358017758,0.2865,0,0,0
1778358017805,0.7695,0,0,0
1778358017852,0.2879,0,0,0
1778358017898,0.2944,0,0,0
1778358017946,0.2835,0,0,0
1778358017992,0.2999,0,0,0
1778358018039,0.2976,0,0,0
1778358018085,0.2962,0,0,0
1778358018131,0.289,0,0,0
1778358018177,0.3093,0,0,0
1778358018222,0.3545,0,0,0
1778358018269,0.3155,0,0,0
1778358018315,0.3144,0,0,0
1778358018362,0.3393,0,0,0
1778358018410,0.3169,0,0,0
1778358018456,0.2958,0,0,0
1778358018504,0.4325,0,0,0
1778358018550,0.49,0,0,0
1778358018597,0.3365,0,0,0
1778358018643,0.3009,0,0,0
1778358018689,0.2611,0,0,0
1778358018736,0.2973,0,0,0
1778358018783,0.2238,0,0,0
1778358018830,0.3747,0,0,0
1778358018877,0.2912,0,0,0
1778358018924,0.4703,0,0,0
1778358018971,0.3026,0,0,0
1778358019017,0.3955,0,0,0
1778358019064,0.3233,0,0,0
1778358019110,0.3672,0,0,0
1778358019157,0.2652,0,0,0
1778358019204,0.3372,0,0,0
1778358019250,0.3684,0,0,0
1778358019296,0.3313,0,0,0
1778358019342,0.3603,0,0,0
1778358019388,0.2873,0,0,0
1778358019435,0.3096,0,0,0
1778358019482,0.3729,0,0,0
1778358019529,0.3275,0,0,0
1778358019575,0.3706,0,0,0
1778358019621,0.3194,0,0,0
1778358019668,0.325,0,0,0
1778358019714,0.3124,0,0,0
1778358019759,0.3097,0,0,0
1778358019807,0.48,0,0,0
1778358019854,0.4338,0,0,0
1778358019901,0.3334,0,0,0
1778358019948,0.3566,0,0,0
1778358019995,0.3274,0,0,0
1778358020042,0.3275,0,0,0
1778358020088,0.3519,0,0,0
1778358020136,0.3212,0,0,0
1778358020183,0.3039,0,0,0
1778358020230,0.3297,0,0,0
1778358020277,0.3095,0,0,0
1778358020324,0.3495,0,0,0
1778358020371,0.3156,0,0,0
1778358020418,0.2902,0,0,0
1778358020464,0.299,0,0,0
1778358020511,0.2838,0,0,0
1778358020557,0.3153,0,0,0
1778358020603,0.3826,0,0,0
1778358020649,0.3075,0,0,0
1778358020695,0.3445,0,0,0
1778358020743,0.327,0,0,0
1778358020789,0.3407,0,0,0
1778358020837,0.315,0,0,0
1778358020883,0.477,0,0,0
1778358020930,0.3246,0,0,0
1778358020977,0.31,0,0,0
1778358021024,0.3003,0,0,0
1778358021070,0.2966,0,0,0
1778358021116,0.215,0,0,0
1778358021161,0.2541,0,0,0
1778358021208,0.3571,0,0,0
1778358021254,0.3449,0,0,0
1778358021302,0.3067,0,0,0
1778358021349,0.3364,0,0,0
1778358021395,0.3691,0,0,0
1778358021441,0.2963,0,0,0
1778358021487,0.3254,0,0,0
1778358021535,0.3077,0,0,0
1778358021580,0.3114,0,0,0
1778358021627,0.4053,0,0,0
1778358021673,0.3105,0,0,0
1778358021719,0.3436,0,0,0
1778358021765,0.3782,0,0,0
1778358021811,0.2828,0,0,0
1778358021859,0.2964,0,0,0
1778358021905,0.4177,0,0,0
1778358021952,0.3076,0,0,0
1778358021998,0.4833,0,0,0
1778358022043,0.3138,0,0,0
1778358022091,0.3571,0,0,0
1778358022138,0.3105,0,0,0
1778358022185,0.3072,0,0,0
1778358022233,0.326,0,0,0
1778358022280,0.339,0,0,0
1778358022328,0.4,0,0,0
1778358022375,0.3124,0,0,0
1778358022422,0.5999,0,0,0
1778358022470,0.314,0,0,0
1778358022517,0.3088,0,0,0
1778358022563,0.3688,0,0,0
1778358022610,0.3877,0,0,0
1778358022656,0.3189,0,0,0
1778358022702,0.3223,0,0,0
1778358022748,0.3563,0,0,0
1778358022795,0.329,0,0,0
1778358022841,0.319,0,0,0
1778358022887,0.363,0,0,0
1778358022933,0.6307,0,0,0
1778358022980,0.3292,0,0,0
1778358023026,0.3663,0,0,0
1778358023072,0.3205,0,0,0
1778358023118,0.4639,0,0,0
1778358023165,0.3068,0,0,0
1778358023211,0.3338,0,0,0
1778358023258,0.4433,0,0,0
1778358023304,0.3139,0,0,0
1778358023352,0.5052,0,0,0
1778358023385,0.3532,0,0,0
1778358023430,0.3172,0,0,0
1778358023477,0.4366,0,0,0
1778358023525,0.2165,0,0,0
1778358023571,0.3155,0,0,0
1778358023617,0.3133,0,0,0
1778358023664,0.3676,0,0,0
1778358023711,0.3605,0,0,0
1778358023756,0.2877,0,0,0
1778358023803,0.3461,0,0,0
1778358023850,0.2956,0,0,0
1778358023895,0.3135,0,0,0
1778358023943,0.2064,0,0,0
1778358023990,0.355,0,0,0
1778358024037,0.3076,0,0,0
1778358024083,0.2925,0,0,0
1778358024129,0.3186,0,0,0
1778358024176,0.2991,0,0,0
1778358024222,0.2963,0,0,0
1778358024269,0.2971,0,0,0
1778358024317,0.325,0,0,0
1778358024364,0.3146,0,0,0
1778358024411,0.2928,0,0,0
1778358024457,0.2843,0,0,0
1778358024504,0.386,0,0,0
1778358024550,0.3047,0,0,0
1778358024596,0.3029,0,0,0
1778358024643,0.2802,0,0,0
1778358024690,0.2948,0,0,0
1778358024737,0.3191,0,0,0
1778358024784,0.2944,0,0,0
1778358024831,0.2971,0,0,0
1778358024878,0.3146,0,0,0
1778358024925,0.2875,0,0,0
1778358024972,0.3018,0,0,0
1778358025020,0.3889,0,0,0
1778358025068,0.3154,0,0,0
1778358025114,0.2946,0,0,0
1778358025159,0.2868,0,0,0
1778358025206,0.3012,0,0,0
1778358025252,0.2922,0,0,0
1778358025299,0.2896,0,0,0
1778358025346,0.2951,0,0,0
1778358025392,0.3064,0,0,0
1778358025439,0.2923,0,0,0
1778358025485,0.2839,0,0,0
1778358025532,0.3808,0,0,0
1778358025579,0.2852,0,0,0
1778358025626,0.3042,0,0,0
1778358025674,0.2922,0,0,0
1778358025720,0.3074,0,0,0
1778358025767,0.3467,0,0,0
1778358025814,0.3031,0,0,0
1778358025860,0.3245,0,0,0
1778358025906,0.4124,0,0,0
1778358025953,0.3665,0,0,0
1778358026000,0.3443,0,0,0
1778358026047,0.5084,0,0,0
1778358026094,0.3053,0,0,0
1778358026142,0.4094,0,0,0
1778358026188,0.3178,0,0,0
1778358026234,0.3226,0,0,0
1778358026281,0.2905,0,0,0
1778358026329,0.3132,0,0,0
1778358026376,0.2822,0,0,0
1778358026422,0.2987,0,0,0
1778358026470,0.2856,0,0,0
1778358026517,0.2899,0,0,0
1778358026565,0.3812,0,0,0
1778358026610,0.3052,0,0,0
1778358026658,0.3108,0,0,0
1778358026704,0.3056,0,0,0
1778358026750,0.3807,0,0,0
1778358026798,0.3307,0,0,0
1778358026845,0.3074,0,0,0
1778358026890,0.29,0,0,0
1778358026937,0.2762,0,0,0
1778358026983,0.3383,0,0,0
1778358027029,0.2674,0,0,0
1778358027077,0.3059,0,0,0
1778358027124,0.2875,0,0,0
1778358027170,0.338,0,0,0
1778358027216,0.3125,0,0,0
1778358027263,0.3418,0,0,0
1778358027312,0.2766,0,0,0
1778358027358,0.3728,0,0,0
1778358027405,0.3179,0,0,0
1778358027451,0.2808,0,0,0
1778358027498,0.3816,0,0,0
1778358027544,0.3202,0,0,0
1778358027591,0.4036,0,0,0
1778358027637,0.3132,0,0,0
1778358027685,0.4721,0,0,0
1778358027732,0.3507,0,0,0
1778358027779,0.4356,0,0,0
1778358027825,0.5072,0,0,0
1778358027872,0.3331,0,0,0
1778358027919,0.3003,0,0,0
1778358027965,0.3015,0,0,0
1778358028012,0.3416,0,0,0
1778358028058,0.4079,0,0,0
1778358028104,0.4336,0,0,0
1778358028150,0.3369,0,0,0
1778358028196,0.4435,0,0,0
1778358028243,0.3376,0,0,0
1778358028289,0.2904,0,0,0
1778358028336,0.2774,0,0,0
1778358028383,0.3189,0,0,0
1778358028428,0.3162,0,0,0
1778358028475,0.3398,0,0,0
1778358028521,0.3657,0,0,0
1778358028568,0.3342,0,0,0
1778358028614,0.4239,0,0,0
1778358028660,0.3648,0,0,0
1778358028707,0.2971,0,0,0
1778358028753,0.3109,0,0,0
1778358028800,0.338,0,0,0
1778358028847,0.4876,0,0,0
1778358028894,0.3547,0,0,0
1778358028942,0.4058,0,0,0
1778358028989,0.3207,0,0,0
1778358029036,0.338,0,0,0
1778358029083,0.294,0,0,0
1778358029129,0.3772,0,0,0
1778358029176,0.3944,0,0,0
1778358029222,0.2612,0,0,0
1778358029268,0.3512,0,0,0
1778358029314,0.3013,0,0,0
1778358029361,0.2246,0,0,0
1778358029407,0.3098,0,0,0
1778358029455,0.2848,0,0,0
1778358029502,0.3118,0,0,0
1778358029549,0.2936,0,0,0
1778358029597,0.3474,0,0,0
1778358029644,0.5473,0,0,0
1778358029691,0.297,0,0,0
1778358029737,0.278,0,0,0
1778358029784,0.2923,0,0,0
1778358029830,0.368,0,0,0
1778358029877,0.2993,0,0,0
1778358029924,0.2883,0,0,0
1778358029972,0.3076,0,0,0
1778358030019,0.3248,0,0,0
1778358030066,0.3047,0,0,0
1778358030112,0.3257,0,0,0
1778358030158,0.4359,0,0,0
1778358030205,0.3004,0,0,0
1778358030251,0.3146,0,0,0
1778358030297,0.329,0,0,0
1778358030343,0.2478,0,0,0
1778358030389,0.3196,0,0,0
1778358030435,0.4389,0,0,0
1778358030481,0.315,0,0,0
1778358030528,0.6735,0,0,0
1778358030575,0.3015,0,0,0
1778358030622,0.3157,0,0,0
1778358030669,0.4529,0,0,0
1778358030716,0.3164,0,0,0
1778358030762,0.2971,0,0,0
1778358030809,0.3563,0,0,0
1778358030855,0.3615,0,0,0
1778358030901,0.3051,0,0,0
1778358030947,0.303,0,0,0
1778358030992,0.3023,0,0,0
1778358031038,0.2518,0,0,0
1778358031085,0.3054,0,0,0
1778358031132,0.2846,0,0,0
1778358031179,0.3373,0,0,0
1778358031227,0.2522,0,0,0
1778358031274,0.2946,0,0,0
1778358031320,0.3046,0,0,0
1778358031367,0.2905,0,0,0
1778358031413,0.2225,0,0,0
1778358031461,0.2967,0,0,0
1778358031508,0.3093,0,0,0
1778358031555,0.3064,0,0,0
1778358031602,0.3,0,0,0
1778358031648,0.3079,0,0,0
1778358031695,0.3737,0,0,0
1778358031741,0.2947,0,0,0
1778358031788,0.2279,0,0,0
1778358031835,0.3174,0,0,0
1778358031881,0.3594,0,0,0
1778358031928,0.3575,0,0,0
1778358031974,0.3125,0,0,0
1778358032020,0.2931,0,0,0
1778358032067,0.2972,0,0,0
1778358032114,0.2996,0,0,0
1778358032161,0.2873,0,0,0
1778358032207,0.3945,0,0,0
1778358032253,0.3045,0,0,0
1778358032300,0.3209,0,0,0
1778358032346,0.2996,0,0,0
1778358032392,0.394,0,0,0
1778358032439,0.3598,0,0,0
1778358032485,0.3369,0,0,0
1778358032531,0.281,0,0,0
1778358032578,0.3208,0,0,0
1778358032625,0.4142,0,0,0
1778358032673,0.404,0,0,0
1778358032719,0.581,0,0,0
1778358032765,0.4759,0,0,0
1778358032812,0.3921,0,0,0
1778358032858,0.3307,0,0,0
1778358032905,0.375,0,0,0
1778358032952,0.3764,0,0,0
1778358032999,0.3247,0,0,0
1778358033046,0.3183,0,0,0
1778358033092,0.4228,0,0,0
1778358033139,0.3142,0,0,0
1778358033186,0.2933,0,0,0
1778358033233,0.4746,0,0,0
1778358033280,0.3838,0,0,0
1778358033327,0.3332,0,0,0
1778358033373,0.2911,0,0,0
1778358033419,0.437,0,0,0
1778358033466,0.4378,0,0,0
1778358033512,0.4459,0,0,0
1778358033557,0.4269,0,0,0
1778358033604,0.4575,0,0,0
1778358033651,0.5884,0,0,0
1778358033698,1.1702,0,0,0
1778358033745,0.5442,0,0,0
1778358033780,0.8356,0,0,0
1778358033823,0.4089,0,0,0
1778358033871,0.4392,0,0,0
1778358033917,0.4156,0,0,0
1778358033964,0.3531,0,0,0
1778358034011,0.4605,0,0,0
1778358034059,0.3688,0,0,0
1778358034106,0.619,0,0,0
1778358034152,0.4035,0,0,0
1778358034199,0.4625,0,0,0
1778358034246,0.462,0,0,0
1778358034293,1.1128,0,0,0
1778358034340,0.4065,0,0,0
1778358034386,0.3271,0,0,0
1778358034432,0.366,0,0,0
1778358034479,0.3533,0,0,0
1778358034526,0.3739,0,0,0
1778358034572,0.4163,0,0,0
1778358034620,0.644,0,0,0
1778358034666,0.473,0,0,0
1778358034714,0.3016,0,0,0
1778358034761,0.4555,0,0,0
1778358034807,0.4779,0,0,0
1778358034855,0.3707,0,0,0
1778358034902,0.5731,0,0,0
1778358034949,0.3646,0,0,0
1778358034995,0.2468,0,0,0
1778358035042,0.3642,0,0,0
1778358035088,0.3305,0,0,0
1778358035135,0.3813,0,0,0
1778358035183,0.4673,0,0,0
1778358035229,0.2802,0,0,0
1778358035277,0.3723,0,0,0
1778358035322,0.2896,0,0,0
1778358035370,0.291,0,0,0
1778358035417,0.7187,0,0,0
1778358035463,0.3003,0,0,0
1778358035510,0.2489,0,0,0
1778358035556,0.2493,0,0,0
1778358035602,0.4214,0,0,0
1778358035650,0.3082,0,0,0
1778358035697,1.0087,0,0,0
1778358035743,0.435,0,0,0
1778358035790,0.3334,0,0,0
1778358035836,0.3575,0,0,0
1778358035883,0.2962,0,0,0
1778358035930,0.2608,0,0,0
1778358035976,0.4288,0,0,0
1778358036023,0.3091,0,0,0
1778358036070,0.3354,0,0,0
1778358036118,0.3104,0,0,0
1778358036164,0.3065,0,0,0
1778358036210,0.5057,0,0,0
1778358036255,0.311,0,0,0
1778358036301,0.3693,0,0,0
1778358036347,0.4559,0,0,0
1778358036393,0.3243,0,0,0
1778358036441,0.4789,0,0,0
1778358036488,0.4774,0,0,0
1778358036535,0.4795,0,0,0
1778358036582,0.4306,0,0,0
1778358036628,0.3529,0,0,0
1778358036676,0.3271,0,0,0
1778358036722,0.3064,0,0,0
1778358036767,0.4454,0,0,0
1778358036815,0.3484,0,0,0
1778358036860,0.6575,0,0,0
1778358036906,0.321,0,0,0
1778358036954,0.4482,0,0,0
1778358036999,0.3097,0,0,0
1778358037046,0.3231,0,0,0
1778358037093,0.3176,0,0,0
1778358037140,0.2297,0,0,0
1778358037187,0.3156,0,0,0
1778358037234,0.2907,0,0,0
1778358037279,0.2998,0,0,0
1778358037325,0.3908,0,0,0
1778358037372,0.2994,0,0,0
1778358037419,0.2993,0,0,0
1778358037465,0.3661,0,0,0
1778358037511,0.2979,0,0,0
1778358037557,0.3574,0,0,0
1778358037603,0.3784,0,0,0
1778358037650,0.303,0,0,0
1778358037696,0.2976,0,0,0
1778358037743,0.3324,0,0,0
1778358037790,0.2855,0,0,0
1778358037836,0.3829,0,0,0
1778358037883,0.2955,0,0,0
1778358037930,0.2859,0,0,0
1778358037976,0.3076,0,0,0
1778358038023,0.2794,0,0,0
1778358038069,0.2922,0,0,0
1778358038116,0.2951,0,0,0
1778358038163,0.3249,0,0,0
1778358038210,0.309,0,0,0
1778358038258,0.302,0,0,0
1778358038305,0.2799,0,0,0
1778358038351,0.3578,0,0,0
1778358038397,0.2796,0,0,0
1778358038443,0.3213,0,0,0
1778358038490,0.2831,0,0,0
1778358038537,0.3266,0,0,0
1778358038584,0.3128,0,0,0
1778358038631,0.315,0,0,0
1778358038678,0.2851,0,0,0
1778358038725,0.2888,0,0,0
1778358038772,0.2839,0,0,0
1778358038818,0.3628,0,0,0
1778358038865,0.3659,0,0,0
1778358038912,0.3049,0,0,0
1778358038959,0.3137,0,0,0
1778358039005,0.2963,0,0,0
1778358039052,0.3439,0,0,0
1778358039099,0.3815,0,0,0
1778358039146,0.2856,0,0,0
1778358039192,0.2554,0,0,0
1778358039239,0.3219,0,0,0
1778358039285,0.2934,0,0,0
1778358039333,0.2904,0,0,0
1778358039380,0.3536,0,0,0
1778358039427,0.2896,0,0,0
1778358039474,0.3001,0,0,0
1778358039521,0.2946,0,0,0
1778358039568,0.2829,0,0,0
1778358039614,0.3056,0,0,0
1778358039662,0.3057,0,0,0
1778358039708,0.3052,0,0,0
1778358039754,0.2988,0,0,0
1778358039802,0.2987,0,0,0
1778358039849,0.2915,0,0,0
1778358039896,0.4156,0,0,0
1778358039943,0.3282,0,0,0
1778358039990,0.2252,0,0,0
1778358040036,0.3188,0,0,0
1778358040083,0.2878,0,0,0
1778358040129,0.2956,0,0,0
1778358040176,0.3237,0,0,0
1778358040221,0.283,0,0,0
1778358040267,0.2637,0,0,0
1778358040314,0.2024,0,0,0
1778358040361,0.4715,0,0,0
1778358040406,0.3438,0,0,0
1778358040454,0.3044,0,0,0
1778358040501,0.3565,0,0,0
1778358040549,0.3046,0,0,0
1778358040595,0.2845,0,0,0
1778358040642,0.3107,0,0,0
1778358040689,0.2918,0,0,0
1778358040735,0.296,0,0,0
1778358040782,0.2981,0,0,0
1778358040828,0.3145,0,0,0
1778358040874,0.3571,0,0,0
1778358040921,0.3808,0,0,0
1778358040966,0.294,0,0,0
1778358041013,0.2985,0,0,0
1778358041060,0.3054,0,0,0
1778358041106,0.2938,0,0,0
1778358041153,0.3103,0,0,0
1778358041199,0.3013,0,0,0
1778358041246,0.4636,0,0,0
1778358041293,0.3262,0,0,0
1778358041340,0.3024,0,0,0
1778358041387,0.3303,0,0,0
1778358041433,0.3716,0,0,0
1778358041481,0.3176,0,0,0
1778358041529,0.3427,0,0,0
1778358041575,0.2931,0,0,0
1778358041622,0.2987,0,0,0
1778358041669,0.4254,0,0,0
1778358041715,0.3095,0,0,0
1778358041760,0.4042,0,0,0
1778358041807,0.3085,0,0,0
1778358041854,0.3205,0,0,0
1778358041900,0.4943,0,0,0
1778358041946,0.4175,0,0,0
1778358041992,0.3453,0,0,0
1778358042038,0.3567,0,0,0
1778358042084,0.3059,0,0,0
1778358042131,0.299,0,0,0
1778358042178,0.3206,0,0,0
1778358042225,0.5465,0,0,0
1778358042271,0.4056,0,0,0
1778358042316,0.3702,0,0,0
1778358042363,0.415,0,0,0
1778358042410,0.8064,0,0,0
1778358042458,0.4044,0,0,0
1778358042505,0.4378,0,0,0
1778358042553,0.3461,0,0,0
1778358042600,0.3857,0,0,0
1778358042646,0.3451,0,0,0
1778358042692,0.4616,0,0,0
1778358042738,0.5725,0,0,0
1778358042786,0.3401,0,0,0
1778358042832,0.6698,0,0,0
1778358042878,0.3404,0,0,0
1778358042925,0.2068,0,0,0
1778358042971,0.5288,0,0,0
1778358043018,0.336,0,0,0
1778358043065,0.3261,0,0,0
1778358043112,0.3785,0,0,0
1778358043159,0.3823,0,0,0
1778358043207,0.5074,0,0,0
1778358043254,0.4293,0,0,0
1778358043301,0.4739,0,0,0
1778358043348,0.8552,0,0,0
1778358043395,0.3432,0,0,0
1778358043441,0.5229,0,0,0
1778358043488,0.4944,0,0,0
1778358043533,0.3859,0,0,0
1778358043580,0.3078,0,0,0
1778358043627,0.6334,0,0,0
1778358043674,0.2912,0,0,0
1778358043720,0.3478,0,0,0
1778358043766,0.3561,0,0,0
1778358043811,0.3039,0,0,0
1778358043858,0.3101,0,0,0
1778358043905,0.3846,0,0,0
1778358043950,0.3089,0,0,0
1778358043997,0.5092,0,0,0
1778358044043,0.3142,0,0,0
1778358044090,0.3365,0,0,0
1778358044138,0.3319,0,0,0
1778358044185,0.3359,0,0,0
1778358044231,0.3722,0,0,0
1778358044277,0.346,0,0,0
1778358044324,0.374,0,0,0
1778358044371,0.8897,0,0,0
1778358044418,0.3385,0,0,0
1778358044465,0.3082,0,0,0
1778358044512,0.421,0,0,0
1778358044558,0.3644,0,0,0
1778358044605,0.3023,0,0,0
1778358044652,0.3114,0,0,0
1778358044698,0.3062,0,0,0
1778358044744,0.3703,0,0,0
1778358044793,0.292,0,0,0
1778358044840,0.3015,0,0,0
1778358044888,0.299,0,0,0
1778358044934,0.3092,0,0,0
1778358044980,0.3088,0,0,0
1778358045026,0.4564,0,0,0
1778358045072,0.2597,0,0,0
1778358045119,0.3165,0,0,0
1778358045166,0.2838,0,0,0
1778358045212,0.2958,0,0,0
1778358045259,0.2808,0,0,0
1778358045306,0.293,0,0,0
1778358045352,0.2782,0,0,0
1778358045399,0.3819,0,0,0
1778358045446,0.2994,0,0,0
1778358045492,0.2856,0,0,0
1778358045538,0.3623,0,0,0
1778358045585,0.2993,0,0,0
1778358045632,0.38,0,0,0
1778358045678,0.3501,0,0,0
1778358045725,0.3126,0,0,0
1778358045772,0.3075,0,0,0
1778358045819,0.3239,0,0,0
1778358045866,0.3342,0,0,0
1778358045913,0.3383,0,0,0
1778358045961,0.3181,0,0,0
1778358046007,0.4541,0,0,0
1778358046054,0.4246,0,0,0
1778358046100,0.3097,0,0,0
1778358046147,0.4111,0,0,0
1778358046193,0.3098,0,0,0
1778358046241,0.3311,0,0,0
1778358046288,0.3182,0,0,0
1778358046335,0.3284,0,0,0
1778358046381,0.3984,0,0,0
1778358046427,0.3376,0,0,0
1778358046474,0.3084,0,0,0
1778358046521,0.3135,0,0,0
1778358046568,0.3584,0,0,0
1778358046615,0.31,0,0,0
1778358046661,0.2907,0,0,0
1778358046708,0.314,0,0,0
1778358046755,0.2895,0,0,0
1778358046803,0.3161,0,0,0
1778358046849,0.2844,0,0,0
1778358046896,0.3135,0,0,0
1778358046943,0.3111,0,0,0
1778358046990,0.3088,0,0,0
1778358047036,0.3145,0,0,0
1778358047083,0.4456,0,0,0
1778358047130,0.2538,0,0,0
1778358047176,0.3039,0,0,0
1778358047222,0.2934,0,0,0
1778358047268,0.3124,0,0,0
1778358047315,0.3674,0,0,0
1778358047361,0.2975,0,0,0
1778358047409,0.2827,0,0,0
1778358047455,0.311,0,0,0
1778358047502,0.2818,0,0,0
1778358047549,0.2213,0,0,0
1778358047596,0.339,0,0,0
1778358047641,0.2968,0,0,0
1778358047688,0.3062,0,0,0
1778358047735,0.2842,0,0,0
1778358047782,0.3057,0,0,0
1778358047829,0.35,0,0,0
1778358047876,0.3276,0,0,0
1778358047923,0.2067,0,0,0
1778358047969,0.3163,0,0,0
1778358048016,0.3103,0,0,0
1778358048062,0.3694,0,0,0
1778358048109,0.3676,0,0,0
1778358048156,0.3236,0,0,0
1778358048203,0.2861,0,0,0
1778358048250,0.2969,0,0,0
1778358048297,0.321,0,0,0
1778358048342,0.2987,0,0,0
1778358048389,0.2846,0,0,0
1778358048436,0.3157,0,0,0
1778358048482,0.3031,0,0,0
1778358048528,0.2881,0,0,0
1778358048574,0.2896,0,0,0
1778358048621,0.3384,0,0,0
1778358048668,0.3235,0,0,0
1778358048716,0.3187,0,0,0
1778358048762,0.3443,0,0,0
1778358048807,0.3174,0,0,0
1778358048853,0.328,0,0,0
1778358048901,0.3947,0,0,0
1778358048949,0.3718,0,0,0
1778358048996,0.3386,0,0,0
1778358049042,0.4377,0,0,0
1778358049091,0.4517,0,0,0
1778358049139,0.7259,0,0,0
1778358049186,0.4676,0,0,0
1778358049233,0.3546,0,0,0
1778358049279,0.5319,0,0,0
1778358049325,0.453,0,0,0
1778358049371,0.5105,0,0,0
1778358049417,0.4415,0,0,0
1778358049465,0.4413,0,0,0
1778358049513,0.3351,0,0,0
1778358049560,0.3262,0,0,0
1778358049607,0.3666,0,0,0
1778358049654,0.556,0,0,0
1778358049701,0.4347,0,0,0
1778358049748,0.5687,0,0,0
1778358049795,0.4691,0,0,0
1778358049841,0.3593,0,0,0
1778358049887,0.3639,0,0,0
1778358049934,0.4874,0,0,0
1778358049981,0.5227,0,0,0
1778358050029,0.4369,0,0,0
1778358050076,0.4103,0,0,0
1778358050123,0.4053,0,0,0
1778358050170,0.4573,0,0,0
1778358050216,0.3011,0,0,0
1778358050263,0.2287,0,0,0
1778358050310,0.3443,0,0,0
1778358050355,0.3303,0,0,0
1778358050401,0.366,0,0,0
1778358050448,0.3614,0,0,0
1778358050495,0.3186,0,0,0
1778358050542,0.2937,0,0,0
1778358050589,0.3188,0,0,0
1778358050635,0.3227,0,0,0
1778358050682,0.3442,0,0,0
1778358050728,0.3486,0,0,0
1778358050774,0.3279,0,0,0
1778358050820,0.4856,0,0,0
1778358050867,0.2949,0,0,0
1778358050914,0.3283,0,0,0
1778358050961,0.3058,0,0,0
1778358051008,0.3273,0,0,0
1778358051055,0.3,0,0,0
1778358051102,0.2914,0,0,0
1778358051150,0.3253,0,0,0
1778358051197,0.4997,0,0,0
1778358051246,0.3267,0,0,0
1778358051293,0.4115,0,0,0
1778358051340,0.4539,0,0,0
1778358051388,0.226,0,0,0
1778358051434,0.324,0,0,0
1778358051482,0.3833,0,0,0
1778358051528,0.3288,0,0,0
1778358051575,0.3974,0,0,0
1778358051621,0.3089,0,0,0
1778358051667,0.2197,0,0,0
1778358051714,0.3365,0,0,0
1778358051760,0.2613,0,0,0
1778358051807,0.3214,0,0,0
1778358051853,0.3699,0,0,0
1778358051899,0.278,0,0,0
1778358051944,0.36,0,0,0
1778358051991,0.3127,0,0,0
1778358052038,0.3135,0,0,0
1778358052084,0.3152,0,0,0
1778358052131,0.2862,0,0,0
1778358052177,0.2937,0,0,0
1778358052224,0.3528,0,0,0
1778358052270,0.3389,0,0,0
1778358052316,0.2525,0,0,0
1778358052363,0.3924,0,0,0
1778358052410,0.3121,0,0,0
1778358052457,0.3704,0,0,0
1778358052505,0.3461,0,0,0
1778358052552,0.3776,0,0,0
1778358052600,0.5338,0,0,0
1778358052646,0.3069,0,0,0
1778358052692,0.2826,0,0,0
1778358052740,0.3161,0,0,0
1778358052788,0.3238,0,0,0
1778358052835,0.2831,0,0,0
1778358052880,0.2963,0,0,0
1778358052927,0.2975,0,0,0
1778358052973,0.298,0,0,0
